zcta,year,population_est,population_moe,median_age_est,median_age_moe,housing_units_est,housing_units_moe,households_est,households_moe,bachelors_or_higher_pct,bachelors_or_higher_pct_moe,median_household_income_est,median_household_income_moe,unemployment_rate_pct,unemployment_rate_pct_moe,below_poverty_pct,below_poverty_pct_moe,median_home_value_est,median_home_value_moe,median_gross_rent_est,median_gross_rent_moe
89815,2019,14177,771,33.9,2.3,5463,287,4755,278,20.3,3.5,100085,3869,3.9,1.8,7.5,3.4,233500,10595,1288,189
89815,2020,15292,882,33.4,1.7,5358,340,4778,362,17.7,3.0,101176,5090,3.9,1.5,7.3,3.1,253300,14090,1385,132
89815,2021,15918,987,34.3,1.8,5440,348,5012,359,18.0,2.9,105399,5733,4.6,1.8,8.1,3.4,266700,9648,1485,222
89815,2022,15771,950,35.1,1.5,5452,368,5115,370,21.0,3.2,106915,11361,3.6,1.5,8.5,3.4,297300,12440,1464,213
89815,2023,15707,1151,35.2,1.3,5448,397,5153,383,22.6,3.8,103691,11004,3.2,1.8,10.4,3.1,310100,22906,1393,93
89815,2024,15636,1036,35.4,2.0,5693,418,5406,419,22.1,3.3,102926,9760,4.0,1.7,7.0,3.1,351100,15737,1390,188
89820,2011,5463,114,35.9,4.4,2182,160,1904,152,,,71064,7976,,,12.7,4.9,106900,22764,781,171
89820,2012,5596,88,34.6,3.8,2136,185,1894,144,,,71591,10668,,,12.2,5.4,110300,18762,800,151
89820,2013,5610,122,35.8,3.8,2205,214,1862,164,,,74637,7649,,,9.7,4.3,104800,12845,789,237
89820,2014,5661,135,36.1,3.7,2221,182,1885,156,,,81030,7214,,,12.6,5.6,103800,16375,708,249
89820,2015,5677,119,35.6,3.5,2201,204,1928,161,,,81571,9850,11.2,4.2,12.0,6.2,107100,20839,646,312
89820,2016,5591,152,34.8,4.7,2167,219,1895,187,,,80417,9883,7.8,4.6,13.7,6.9,121100,39515,622,66
89820,2017,5561,150,36.3,3.4,2313,194,1968,165,14.4,4.8,83250,11043,7.3,4.2,13.9,6.8,143400,55713,632,241
89820,2018,5481,160,36.0,4.2,2294,205,1933,187,12.4,4.9,94139,12338,9.7,4.3,15.6,7.2,179800,19465,618,95
89820,2019,5436,92,36.0,3.5,2412,190,2075,191,13.1,5.0,87934,22556,8.7,4.2,9.6,3.8,181500,20486,846,19
89820,2020,5403,100,36.0,5.0,2707,251,2208,195,12.7,4.8,74344,22182,9.6,3.1,11.4,5.4,167700,16027,839,27
89820,2021,5621,84,37.8,5.4,2687,232,2207,187,7.9,3.3,93141,17474,11.0,4.4,10.5,5.4,176100,27257,792,211
89820,2022,5570,92,39.0,4.4,2626,217,2148,223,14.1,4.3,100000,15866,11.9,5.7,10.6,6.0,200600,24036,857,131
89820,2023,5579,107,36.3,4.8,2607,263,2188,211,16.8,5.7,85722,20031,9.5,5.1,11.3,6.8,214500,28914,1062,61
89820,2024,5562,154,37.0,5.3,2541,272,2017,223,19.8,6.8,89014,18782,9.8,5.6,11.1,6.6,222100,49899,886,142
89821,2011,370,126,40.7,12.1,284,68,163,49,,,68250,25945,,,3.2,4.6,58300,14280,363,500
89821,2012,298,124,44.3,21.7,269,62,155,49,,,70750,37635,,,5.4,8.3,55000,38387,414,546
89821,2013,455,171,39.3,13.9,325,73,220,72,,,91250,34183,,,5.5,7.7,89500,30135,913,854
89821,2014,482,175,39.0,12.3,335,78,224,71,,,102656,31266,,,8.3,7.5,83900,50188,918,783
89821,2015,448,171,40.3,16.2,324,87,212,76,,,83875,35514,16.4,23.3,10.5,9.4,91800,18979,,
89821,2016,487,182,42.5,14.1,350,96,232,79,,,83828,25394,14.2,19.8,10.1,9.2,88500,15240,,
89821,2017,488,148,50.8,16.5,387,92,249,76,1.4,2.3,83295,66517,0.0,14.2,8.4,8.8,80000,48004,938,134
89821,2018,468,144,50.4,6.7,363,90,240,74,3.1,3.4,62727,21028,0.0,15.2,8.3,9.1,57000,31485,1000,120
89821,2019,462,147,48.9,7.0,384,98,244,77,6.1,7.5,64188,28821,0.0,15.4,5.6,5.5,66100,48012,1012,125
89821,2020,483,188,53.9,9.1,420,109,242,90,7.7,6.7,66357,36636,0.0,19.6,6.4,6.2,57200,10503,1083,103
89821,2021,508,186,57.9,11.5,427,122,260,100,3.7,5.0,44911,44707,0.0,21.1,8.3,8.6,,,1077,248
89821,2022,520,257,61.4,8.9,412,121,222,101,4.0,4.8,72929,28576,0.0,21.7,7.9,8.7,,,1071,814
89821,2023,699,270,52.2,11.7,492,140,321,124,11.4,10.2,92604,62796,0.0,15.4,8.7,5.5,0,,,
89821,2024,752,285,51.0,7.3,515,182,358,152,10.1,9.6,66795,45154,0.0,15.1,9.4,8.1,56700,49392,,
89822,2011,2838,442,36.1,5.3,1145,82,970,105,,,71083,9542,,,4.5,5.2,109600,9986,839,65
89822,2012,2658,446,33.7,7.1,1098,73,884,110,,,77183,8513,,,5.2,6.2,118500,14834,909,62
89822,2013,2643,393,34.9,7.0,1123,85,904,91,,,69048,16617,,,6.1,6.5,114100,13523,918,65
